transaction_key,transaction_id,date_key,customer_key,account_key,category_key,merchant_key,channel_key,amount,abs_amount,transaction_type,status,is_flagged,is_recurring
5777,TXN-005777,20220820,282,166,7,6,4,-230.8,230.8,Expense,Completed,0,0
5778,TXN-005778,20230330,290,605,5,1,2,-109.42,109.42,Expense,Failed,0,0
5779,TXN-005779,20221101,16,980,8,15,7,-267.69,267.69,Expense,Completed,0,0
5780,TXN-005780,20240729,564,895,7,14,3,-131.23,131.23,Expense,Completed,0,0
5781,TXN-005781,20241011,192,920,11,,4,29.53,29.53,Income,Completed,0,0
5782,TXN-005782,20230526,333,911,12,,4,4787.45,4787.45,Income,Completed,0,0
5783,TXN-005783,20221105,162,685,20,,3,3067.03,3067.03,Income,Completed,0,0
5784,TXN-005784,20220224,660,902,14,,2,-1966.14,1966.14,Transfer,Completed,0,0
5785,TXN-005785,20230721,66,430,10,,5,6127.45,6127.45,Income,Completed,0,1
5786,TXN-005786,20230720,502,585,10,,6,7689.77,7689.77,Income,Completed,0,1
5787,TXN-005787,20240814,331,118,1,4,2,-429.34,429.34,Expense,Completed,0,0
5788,TXN-005788,20231112,306,181,14,,4,-569.87,569.87,Transfer,Completed,0,0
5789,TXN-005789,20230415,522,126,4,15,3,-422.81,422.81,Expense,Completed,0,0
5790,TXN-005790,20230116,322,690,7,14,3,-420.33,420.33,Expense,Completed,0,0
5791,TXN-005791,20240430,461,870,5,12,5,-133.24,133.24,Expense,Completed,0,0
5792,TXN-005792,20230727,519,423,5,14,1,-88.44,88.44,Expense,Completed,0,0
5793,TXN-005793,20240901,701,91,13,,1,2159.15,2159.15,Transfer,Completed,0,0
5794,TXN-005794,20220831,353,576,13,,6,1316.02,1316.02,Transfer,Completed,0,0
5795,TXN-005795,20230712,492,76,7,4,4,-139.46,139.46,Expense,Completed,0,0
5796,TXN-005796,20230813,402,961,16,19,7,-66.88,66.88,Expense,Pending,0,1
5797,TXN-005797,20230908,700,673,10,,1,3289.9,3289.9,Income,Completed,0,1
5798,TXN-005798,20241005,601,141,8,8,3,-191.55,191.55,Expense,Completed,0,0
5799,TXN-005799,20241117,238,438,10,,4,3871.75,3871.75,Income,Completed,0,1
5800,TXN-005800,20231010,519,655,2,7,2,-1222.8,1222.8,Expense,Completed,0,1
5801,TXN-005801,20240807,622,906,18,9,1,-1951.27,1951.27,Expense,Completed,0,0
5802,TXN-005802,20231216,415,967,17,4,4,-145.1,145.1,Expense,Completed,0,1
5803,TXN-005803,20240115,119,703,10,,3,9936.59,9936.59,Income,Completed,0,1
5804,TXN-005804,20220523,221,956,1,14,2,-169.81,169.81,Expense,Completed,0,0
5805,TXN-005805,20240816,33,762,3,10,3,-179.21,179.21,Expense,Completed,0,1
5806,TXN-005806,20221227,353,576,5,16,7,-111.68,111.68,Expense,Completed,0,0
5807,TXN-005807,20240113,231,201,1,20,4,-146.13,146.13,Expense,Completed,0,0
5808,TXN-005808,20231028,774,389,3,5,5,-149.26,149.26,Expense,Completed,0,1
5809,TXN-005809,20240627,555,332,1,9,4,-69.67,69.67,Expense,Completed,0,0
5810,TXN-005810,20230509,707,484,7,19,7,-356.27,356.27,Expense,Failed,0,0
5811,TXN-005811,20230811,684,826,12,,7,940.15,940.15,Income,Completed,0,0
5812,TXN-005812,20220309,713,851,16,16,7,-39.18,39.18,Expense,Completed,0,1
5813,TXN-005813,20230505,298,82,13,,7,3428.24,3428.24,Transfer,Completed,0,0
5814,TXN-005814,20230216,564,895,4,16,5,-367.48,367.48,Expense,Completed,0,0
5815,TXN-005815,20230312,480,989,1,16,4,-188.46,188.46,Expense,Completed,0,0
5816,TXN-005816,20231228,236,807,20,,3,5642.46,5642.46,Income,Completed,0,0
5817,TXN-005817,20220128,227,396,7,8,7,-371.96,371.96,Expense,Completed,0,0
5818,TXN-005818,20220503,313,424,2,18,5,-2759.48,2759.48,Expense,Completed,0,1
5819,TXN-005819,20220129,21,287,8,3,1,-409.2,409.2,Expense,Completed,0,0
5820,TXN-005820,20220528,168,255,7,19,2,-218.09,218.09,Expense,Completed,0,0
5821,TXN-005821,20220714,662,223,19,8,1,-282.61,282.61,Expense,Completed,0,0
5822,TXN-005822,20220813,403,715,17,4,3,-39.97,39.97,Expense,Completed,0,1
5823,TXN-005823,20220606,324,926,19,2,3,-196.57,196.57,Expense,Completed,0,0
5824,TXN-005824,20240930,232,666,2,15,2,-1483.04,1483.04,Expense,Completed,0,1
5825,TXN-005825,20240302,701,91,3,19,6,-156.0,156.0,Expense,Completed,0,1
5826,TXN-005826,20220508,430,261,14,,3,-2990.19,2990.19,Transfer,Completed,0,0
5827,TXN-005827,20231001,19,516,15,7,6,-1519.84,1519.84,Expense,Completed,0,1
5828,TXN-005828,20230529,291,174,1,9,5,-206.97,206.97,Expense,Completed,0,0
5829,TXN-005829,20230131,265,936,10,,2,4214.75,4214.75,Income,Failed,0,1
5830,TXN-005830,20220820,775,5,1,16,5,-346.57,346.57,Expense,Completed,0,0
5831,TXN-005831,20230707,675,858,20,,4,7533.69,7533.69,Income,Completed,0,0
5832,TXN-005832,20220809,544,774,3,19,7,-427.75,427.75,Expense,Pending,0,1
5833,TXN-005833,20221106,174,587,5,13,4,-119.25,119.25,Expense,Pending,0,0
5834,TXN-005834,20231212,554,224,4,1,1,-78.2,78.2,Expense,Completed,0,0
5835,TXN-005835,20230921,21,287,6,18,3,-14.6,14.6,Expense,Completed,0,0
5836,TXN-005836,20230808,377,68,10,,1,6517.22,6517.22,Income,Completed,0,1
5837,TXN-005837,20220702,312,361,2,17,2,-2955.17,2955.17,Expense,Completed,0,1
5838,TXN-005838,20230724,11,876,5,13,6,-125.3,125.3,Expense,Completed,0,0
5839,TXN-005839,20241014,422,12,5,5,2,-101.98,101.98,Expense,Completed,0,0
5840,TXN-005840,20231029,675,858,10,,6,5391.9,5391.9,Income,Completed,0,1
5841,TXN-005841,20220603,395,89,5,10,6,-147.39,147.39,Expense,Pending,0,0
5842,TXN-005842,20240729,422,842,1,5,7,-149.08,149.08,Expense,Pending,0,0
5843,TXN-005843,20230120,298,82,7,2,7,-432.27,432.27,Expense,Completed,0,0
5844,TXN-005844,20240728,615,939,13,,5,1782.32,1782.32,Transfer,Completed,0,0
5845,TXN-005845,20240711,675,245,20,,3,6488.23,6488.23,Income,Completed,0,0
5846,TXN-005846,20221214,668,597,3,9,7,-228.81,228.81,Expense,Completed,0,1
5847,TXN-005847,20240702,270,222,8,17,4,-441.31,441.31,Expense,Completed,0,0
5848,TXN-005848,20220924,798,984,6,16,5,-120.89,120.89,Expense,Completed,0,0
5849,TXN-005849,20241220,20,412,11,,1,457.67,457.67,Income,Completed,0,0
5850,TXN-005850,20221109,366,797,3,10,2,-241.78,241.78,Expense,Pending,0,1
5851,TXN-005851,20240904,64,729,1,8,5,-59.89,59.89,Expense,Completed,0,0
5852,TXN-005852,20240915,684,826,13,,5,3008.3,3008.3,Transfer,Completed,0,0
5853,TXN-005853,20220625,387,219,10,,2,4216.27,4216.27,Income,Completed,0,1
5854,TXN-005854,20241113,209,983,1,20,5,-122.33,122.33,Expense,Completed,0,0
5855,TXN-005855,20220708,48,711,10,,1,6855.89,6855.89,Income,Completed,0,1
5856,TXN-005856,20241019,718,139,17,20,7,-100.99,100.99,Expense,Completed,0,1
5857,TXN-005857,20241011,216,236,9,11,3,-497.04,497.04,Expense,Completed,0,0
5858,TXN-005858,20240604,609,354,3,4,3,-193.49,193.49,Expense,Completed,0,1
5859,TXN-005859,20221001,281,688,8,15,1,-300.92,300.92,Expense,Failed,0,0
5860,TXN-005860,20231210,135,183,5,20,2,-74.68,74.68,Expense,Completed,0,0
5861,TXN-005861,20230807,384,449,7,18,5,-200.21,200.21,Expense,Pending,0,0
5862,TXN-005862,20220104,270,759,10,,6,3711.6,3711.6,Income,Completed,1,1
5863,TXN-005863,20230331,577,495,3,12,5,-168.13,168.13,Expense,Completed,0,1
5864,TXN-005864,20231130,147,793,12,,4,2049.11,2049.11,Income,Pending,0,0
5865,TXN-005865,20230822,220,10,4,1,1,-433.93,433.93,Expense,Completed,0,0
5866,TXN-005866,20220326,689,397,20,,1,6460.35,6460.35,Income,Completed,0,0
5867,TXN-005867,20221117,308,194,1,5,4,-405.06,405.06,Expense,Completed,0,0
5868,TXN-005868,20240327,377,68,3,8,3,-417.33,417.33,Expense,Completed,0,1
5869,TXN-005869,20220331,358,966,4,19,7,-135.26,135.26,Expense,Completed,0,0
5870,TXN-005870,20220108,795,835,15,2,7,-383.21,383.21,Expense,Completed,0,1
5871,TXN-005871,20240621,516,155,3,4,5,-73.73,73.73,Expense,Pending,0,1
5872,TXN-005872,20230929,355,886,7,8,7,-172.97,172.97,Expense,Failed,0,0
5873,TXN-005873,20231029,403,880,17,15,5,-115.22,115.22,Expense,Completed,0,1
5874,TXN-005874,20220925,508,816,3,11,7,-47.9,47.9,Expense,Completed,0,1
5875,TXN-005875,20220420,793,2,9,15,2,-47.63,47.63,Expense,Completed,0,0
5876,TXN-005876,20240222,411,548,4,1,3,-193.86,193.86,Expense,Completed,0,0
5877,TXN-005877,20230217,359,750,10,,6,13277.39,13277.39,Income,Completed,0,1
5878,TXN-005878,20221025,176,109,15,10,7,-1925.87,1925.87,Expense,Completed,0,1
5879,TXN-005879,20230919,91,786,4,18,1,-206.4,206.4,Expense,Completed,0,0
5880,TXN-005880,20230826,35,893,7,3,2,-384.42,384.42,Expense,Completed,0,0
5881,TXN-005881,20230810,707,27,16,19,5,-355.11,355.11,Expense,Completed,0,1
5882,TXN-005882,20221003,689,397,16,20,7,-343.15,343.15,Expense,Completed,0,1
5883,TXN-005883,20240609,566,297,13,,2,1758.0,1758.0,Transfer,Completed,0,0
5884,TXN-005884,20230417,653,50,6,15,3,-147.54,147.54,Expense,Completed,0,0
5885,TXN-005885,20220325,727,204,3,2,4,-465.79,465.79,Expense,Completed,0,1
5886,TXN-005886,20231212,697,447,16,5,2,-287.72,287.72,Expense,Completed,0,1
5887,TXN-005887,20220220,425,534,16,6,1,-29.69,29.69,Expense,Completed,0,1
5888,TXN-005888,20220814,97,997,7,13,6,-264.51,264.51,Expense,Completed,0,0
5889,TXN-005889,20231203,7,603,19,18,6,-202.91,202.91,Expense,Completed,0,0
5890,TXN-005890,20220609,82,869,16,13,1,-190.58,190.58,Expense,Completed,0,1
5891,TXN-005891,20231129,332,756,3,2,5,-217.26,217.26,Expense,Pending,0,1
5892,TXN-005892,20230204,413,131,1,6,5,-482.98,482.98,Expense,Completed,0,0
5893,TXN-005893,20230820,360,879,15,20,6,-1620.97,1620.97,Expense,Completed,0,1
5894,TXN-005894,20230723,639,483,15,20,2,-1063.44,1063.44,Expense,Failed,0,1
5895,TXN-005895,20220411,666,246,11,,2,398.56,398.56,Income,Pending,0,0
5896,TXN-005896,20240131,206,325,3,19,2,-309.46,309.46,Expense,Completed,0,1
5897,TXN-005897,20220427,206,325,10,,1,14481.9,14481.9,Income,Completed,0,1
5898,TXN-005898,20240717,92,678,16,2,2,-218.35,218.35,Expense,Pending,0,1
5899,TXN-005899,20241024,608,968,10,,1,11315.47,11315.47,Income,Completed,0,1
5900,TXN-005900,20231202,220,846,1,4,4,-127.81,127.81,Expense,Pending,0,0
5901,TXN-005901,20220209,276,503,10,,1,10734.77,10734.77,Income,Completed,0,1
5902,TXN-005902,20231110,263,616,7,13,6,-141.34,141.34,Expense,Completed,0,0
5903,TXN-005903,20220627,124,498,7,4,3,-161.87,161.87,Expense,Completed,0,0
5904,TXN-005904,20230115,295,415,16,5,2,-156.72,156.72,Expense,Reversed,0,1
5905,TXN-005905,20240606,461,670,3,6,7,-181.71,181.71,Expense,Completed,1,1
5906,TXN-005906,20220801,387,75,13,,6,3846.66,3846.66,Transfer,Completed,0,0
5907,TXN-005907,20230930,361,828,1,8,2,-196.44,196.44,Expense,Completed,0,0
5908,TXN-005908,20220226,482,230,17,1,1,-119.13,119.13,Expense,Completed,0,1
5909,TXN-005909,20241224,51,429,10,,1,7812.68,7812.68,Income,Completed,0,1
5910,TXN-005910,20221222,633,239,1,17,1,-105.06,105.06,Expense,Completed,0,0
5911,TXN-005911,20230828,430,261,14,,1,-824.7,824.7,Transfer,Failed,0,0
5912,TXN-005912,20241223,221,512,10,,1,2871.54,2871.54,Income,Completed,1,1
5913,TXN-005913,20240610,253,281,12,,7,3286.96,3286.96,Income,Completed,0,0
5914,TXN-005914,20230227,710,115,9,2,6,-186.09,186.09,Expense,Completed,0,0
5915,TXN-005915,20230608,571,865,14,,1,-1911.22,1911.22,Transfer,Completed,0,0
5916,TXN-005916,20241111,176,109,20,,3,1751.36,1751.36,Income,Completed,0,0
5917,TXN-005917,20240909,666,779,18,9,2,-2190.92,2190.92,Expense,Failed,0,0
5918,TXN-005918,20241029,560,395,13,,4,2706.74,2706.74,Transfer,Reversed,0,0
5919,TXN-005919,20240828,196,441,1,19,4,-22.53,22.53,Expense,Completed,0,0
5920,TXN-005920,20240127,625,649,1,20,1,-89.09,89.09,Expense,Completed,0,0
5921,TXN-005921,20220810,184,931,1,4,6,-342.97,342.97,Expense,Completed,0,0
5922,TXN-005922,20230418,56,928,15,14,7,-1486.72,1486.72,Expense,Completed,0,1
5923,TXN-005923,20240408,441,881,20,,4,9168.85,9168.85,Income,Completed,0,0
5924,TXN-005924,20220918,563,455,1,18,5,-393.0,393.0,Expense,Completed,0,0
5925,TXN-005925,20230524,570,728,9,7,2,-492.83,492.83,Expense,Completed,0,0
5926,TXN-005926,20230113,648,279,12,,2,1678.38,1678.38,Income,Failed,1,0
5927,TXN-005927,20220115,468,85,20,,2,974.34,974.34,Income,Completed,0,0
5928,TXN-005928,20220620,99,93,10,,6,11174.81,11174.81,Income,Completed,1,1
5929,TXN-005929,20241008,410,476,2,8,4,-2545.28,2545.28,Expense,Completed,0,1
5930,TXN-005930,20220221,423,629,3,8,5,-304.43,304.43,Expense,Completed,0,1
5931,TXN-005931,20240101,497,471,2,8,4,-2468.79,2468.79,Expense,Completed,0,1
5932,TXN-005932,20241002,166,687,1,9,7,-25.25,25.25,Expense,Completed,0,0
5933,TXN-005933,20230905,298,299,4,12,5,-407.13,407.13,Expense,Completed,0,0
5934,TXN-005934,20221107,269,304,17,19,7,-25.77,25.77,Expense,Pending,0,1
5935,TXN-005935,20230704,24,991,10,,3,4907.59,4907.59,Income,Completed,0,1
5936,TXN-005936,20220307,453,445,2,7,4,-838.28,838.28,Expense,Completed,0,1
5937,TXN-005937,20230706,214,900,11,,2,57.99,57.99,Income,Completed,0,0
5938,TXN-005938,20220409,708,146,1,13,7,-487.8,487.8,Expense,Completed,0,0
5939,TXN-005939,20240804,548,350,5,1,6,-12.21,12.21,Expense,Completed,0,0
5940,TXN-005940,20230826,30,528,19,18,2,-161.17,161.17,Expense,Pending,0,0
5941,TXN-005941,20220305,793,2,5,11,6,-12.9,12.9,Expense,Completed,0,0
5942,TXN-005942,20231209,487,540,4,13,3,-296.07,296.07,Expense,Completed,0,0
5943,TXN-005943,20220731,14,458,1,16,5,-388.25,388.25,Expense,Completed,0,0
5944,TXN-005944,20230914,5,672,4,6,1,-224.92,224.92,Expense,Completed,0,0
5945,TXN-005945,20221221,448,768,16,1,7,-261.65,261.65,Expense,Completed,0,1
5946,TXN-005946,20230117,775,5,9,20,1,-315.95,315.95,Expense,Completed,0,0
5947,TXN-005947,20220101,117,954,1,11,6,-294.05,294.05,Expense,Completed,0,0
5948,TXN-005948,20220414,717,868,1,16,3,-199.43,199.43,Expense,Failed,1,0
5949,TXN-005949,20231020,565,34,3,12,6,-95.63,95.63,Expense,Completed,0,1
5950,TXN-005950,20241203,555,840,1,7,2,-215.02,215.02,Expense,Completed,0,0
5951,TXN-005951,20220913,355,884,7,5,1,-42.59,42.59,Expense,Completed,0,0
5952,TXN-005952,20220122,480,989,11,,3,294.64,294.64,Income,Failed,0,0
5953,TXN-005953,20220712,687,940,5,17,5,-106.38,106.38,Expense,Completed,0,0
5954,TXN-005954,20241230,285,923,4,15,5,-174.0,174.0,Expense,Completed,0,0
5955,TXN-005955,20220314,240,636,7,7,3,-238.53,238.53,Expense,Completed,0,0
5956,TXN-005956,20230517,295,619,7,4,6,-345.2,345.2,Expense,Completed,0,0
5957,TXN-005957,20220313,404,859,4,2,5,-401.78,401.78,Expense,Completed,0,0
5958,TXN-005958,20221202,567,946,19,9,1,-195.52,195.52,Expense,Completed,0,0
5959,TXN-005959,20220622,462,513,17,20,7,-87.87,87.87,Expense,Completed,0,1
5960,TXN-005960,20231206,611,463,7,13,4,-252.38,252.38,Expense,Completed,0,0
5961,TXN-005961,20220827,437,658,14,,4,-4076.15,4076.15,Transfer,Completed,0,0
5962,TXN-005962,20231010,79,39,14,,5,-3178.73,3178.73,Transfer,Completed,0,0
5963,TXN-005963,20230409,675,362,13,,2,3135.86,3135.86,Transfer,Completed,0,0
5964,TXN-005964,20220307,340,312,10,,6,5748.85,5748.85,Income,Completed,0,1
5965,TXN-005965,20220511,582,217,2,13,3,-1640.83,1640.83,Expense,Completed,0,1
5966,TXN-005966,20220523,213,407,1,16,7,-460.55,460.55,Expense,Reversed,0,0
5967,TXN-005967,20241023,121,470,6,2,3,-75.49,75.49,Expense,Completed,0,0
5968,TXN-005968,20241031,725,192,20,,4,7690.37,7690.37,Income,Completed,0,0
5969,TXN-005969,20220920,463,817,14,,2,-2942.66,2942.66,Transfer,Completed,0,0
5970,TXN-005970,20241130,717,868,8,20,7,-426.57,426.57,Expense,Completed,0,0
5971,TXN-005971,20230418,313,424,5,4,4,-11.45,11.45,Expense,Completed,0,0
5972,TXN-005972,20230811,597,995,10,,3,8814.22,8814.22,Income,Completed,0,1
5973,TXN-005973,20220605,795,958,14,,3,-4123.93,4123.93,Transfer,Completed,0,0
5974,TXN-005974,20240315,791,686,15,6,5,-243.57,243.57,Expense,Completed,0,1
5975,TXN-005975,20230119,798,984,4,9,5,-414.34,414.34,Expense,Completed,0,0
5976,TXN-005976,20220607,414,298,1,17,5,-65.24,65.24,Expense,Completed,0,0
5977,TXN-005977,20230320,404,859,1,1,2,-217.12,217.12,Expense,Reversed,0,0
5978,TXN-005978,20220609,462,215,8,5,6,-418.13,418.13,Expense,Completed,0,0
5979,TXN-005979,20220503,675,245,11,,3,326.47,326.47,Income,Completed,0,0
5980,TXN-005980,20230712,682,158,4,6,5,-35.9,35.9,Expense,Completed,0,0
5981,TXN-005981,20240831,64,729,6,17,7,-58.52,58.52,Expense,Completed,0,0
5982,TXN-005982,20231223,279,154,1,11,6,-121.2,121.2,Expense,Completed,0,0
5983,TXN-005983,20240529,683,145,10,,6,2092.28,2092.28,Income,Pending,0,1
5984,TXN-005984,20230611,448,768,5,16,3,-106.14,106.14,Expense,Completed,0,0
5985,TXN-005985,20220901,254,285,1,12,7,-69.94,69.94,Expense,Completed,0,0
5986,TXN-005986,20220306,206,138,13,,7,4353.93,4353.93,Transfer,Completed,0,0
5987,TXN-005987,20240227,476,574,15,3,2,-359.33,359.33,Expense,Completed,0,1
5988,TXN-005988,20230530,7,603,12,,2,2179.79,2179.79,Income,Completed,0,0
5989,TXN-005989,20231001,701,227,1,18,2,-124.66,124.66,Expense,Completed,0,0
5990,TXN-005990,20221225,48,711,1,14,7,-134.85,134.85,Expense,Completed,0,0
5991,TXN-005991,20220927,678,357,10,,1,12044.38,12044.38,Income,Completed,0,1
5992,TXN-005992,20240525,227,396,12,,5,2165.21,2165.21,Income,Completed,0,0
5993,TXN-005993,20231101,149,959,10,,2,3815.51,3815.51,Income,Completed,0,1
5994,TXN-005994,20230524,463,817,1,4,1,-122.3,122.3,Expense,Completed,0,0
5995,TXN-005995,20230228,90,618,7,18,1,-439.02,439.02,Expense,Reversed,0,0
5996,TXN-005996,20241026,180,328,18,20,7,-2001.59,2001.59,Expense,Completed,0,0
5997,TXN-005997,20240614,389,327,6,1,4,-35.43,35.43,Expense,Completed,0,0
5998,TXN-005998,20220501,250,177,3,2,6,-453.08,453.08,Expense,Failed,0,1
5999,TXN-005999,20230819,740,524,6,1,2,-79.58,79.58,Expense,Completed,1,0
6000,TXN-006000,20230102,664,451,1,16,1,-221.47,221.47,Expense,Completed,0,0
6001,TXN-006001,20220111,693,583,1,20,7,-93.97,93.97,Expense,Completed,0,0
6002,TXN-006002,20220104,92,678,10,,3,1680.03,1680.03,Income,Completed,1,1
6003,TXN-006003,20240224,38,847,1,15,6,-437.42,437.42,Expense,Completed,0,0
6004,TXN-006004,20231208,768,620,4,2,6,-56.69,56.69,Expense,Completed,0,0
6005,TXN-006005,20240430,23,894,1,7,7,-249.65,249.65,Expense,Completed,0,0
6006,TXN-006006,20230729,370,677,1,9,4,-433.45,433.45,Expense,Completed,0,0
6007,TXN-006007,20220804,199,679,17,6,5,-93.69,93.69,Expense,Completed,0,1
6008,TXN-006008,20240518,240,650,8,13,5,-132.1,132.1,Expense,Completed,1,0
6009,TXN-006009,20231008,190,970,4,16,3,-434.88,434.88,Expense,Completed,0,0
6010,TXN-006010,20220902,46,866,1,20,4,-119.28,119.28,Expense,Completed,0,0
6011,TXN-006011,20240730,561,24,9,13,1,-281.3,281.3,Expense,Completed,0,0
6012,TXN-006012,20221205,484,780,10,,3,13272.61,13272.61,Income,Completed,0,1
6013,TXN-006013,20240408,112,896,7,17,1,-275.46,275.46,Expense,Completed,0,0
6014,TXN-006014,20220227,99,93,10,,7,8404.08,8404.08,Income,Completed,0,1
6015,TXN-006015,20240803,590,364,12,,2,4479.2,4479.2,Income,Completed,1,0
6016,TXN-006016,20231018,733,536,16,14,7,-277.98,277.98,Expense,Completed,0,1
6017,TXN-006017,20220701,586,474,1,12,7,-386.36,386.36,Expense,Completed,0,0
6018,TXN-006018,20240830,431,106,7,11,4,-305.84,305.84,Expense,Completed,0,0
6019,TXN-006019,20220510,152,628,20,,5,9511.79,9511.79,Income,Completed,0,0
6020,TXN-006020,20230902,780,890,20,,5,7083.86,7083.86,Income,Completed,0,0
6021,TXN-006021,20241129,600,544,4,19,4,-434.17,434.17,Expense,Completed,0,0
6022,TXN-006022,20230304,555,840,5,6,7,-20.81,20.81,Expense,Completed,1,0
6023,TXN-006023,20231102,689,397,7,18,2,-222.38,222.38,Expense,Failed,0,0
6024,TXN-006024,20241231,426,973,8,13,2,-260.69,260.69,Expense,Completed,1,0
6025,TXN-006025,20240926,474,698,6,7,3,-23.47,23.47,Expense,Completed,0,0
6026,TXN-006026,20230704,628,637,1,11,7,-113.37,113.37,Expense,Completed,1,0
6027,TXN-006027,20231209,508,810,3,5,1,-186.47,186.47,Expense,Pending,0,1
6028,TXN-006028,20220312,701,227,14,,5,-4776.59,4776.59,Transfer,Completed,0,0
6029,TXN-006029,20231126,482,883,2,17,1,-2497.9,2497.9,Expense,Pending,0,1
6030,TXN-006030,20220305,537,128,4,19,3,-287.62,287.62,Expense,Completed,1,0
6031,TXN-006031,20230903,767,316,3,12,5,-460.58,460.58,Expense,Completed,0,1
6032,TXN-006032,20230505,541,256,17,10,4,-11.61,11.61,Expense,Completed,0,1
6033,TXN-006033,20241020,519,423,11,,4,83.33,83.33,Income,Completed,0,0
6034,TXN-006034,20220925,184,931,4,14,7,-26.39,26.39,Expense,Pending,0,0
6035,TXN-006035,20241003,764,189,1,15,3,-69.43,69.43,Expense,Pending,0,0
6036,TXN-006036,20240131,487,540,11,,3,144.93,144.93,Income,Completed,0,0
6037,TXN-006037,20240621,82,869,1,7,3,-105.97,105.97,Expense,Completed,0,0
6038,TXN-006038,20230926,152,628,10,,7,1762.64,1762.64,Income,Pending,0,1
6039,TXN-006039,20240511,510,551,11,,1,43.73,43.73,Income,Pending,0,0
6040,TXN-006040,20230104,288,927,3,8,5,-110.43,110.43,Expense,Completed,0,1
6041,TXN-006041,20220102,10,749,13,,5,1027.11,1027.11,Transfer,Completed,1,0
6042,TXN-006042,20240622,212,659,5,6,7,-47.07,47.07,Expense,Completed,0,0
6043,TXN-006043,20240501,684,826,1,13,6,-313.51,313.51,Expense,Completed,0,0
6044,TXN-006044,20231128,797,716,2,17,1,-1564.03,1564.03,Expense,Completed,0,1
6045,TXN-006045,20241214,564,119,13,,6,3357.87,3357.87,Transfer,Completed,0,0
6046,TXN-006046,20240312,746,805,1,2,2,-104.51,104.51,Expense,Completed,0,0
6047,TXN-006047,20230503,537,850,1,15,6,-322.02,322.02,Expense,Completed,0,0
6048,TXN-006048,20220628,533,674,7,9,2,-89.08,89.08,Expense,Completed,0,0
6049,TXN-006049,20240106,608,968,1,19,7,-304.55,304.55,Expense,Completed,0,0
6050,TXN-006050,20221109,287,324,12,,7,2488.7,2488.7,Income,Completed,0,0
6051,TXN-006051,20220521,462,513,4,12,7,-385.02,385.02,Expense,Failed,0,0
6052,TXN-006052,20240720,353,576,13,,1,2927.5,2927.5,Transfer,Completed,0,0
6053,TXN-006053,20241224,7,603,4,2,1,-78.06,78.06,Expense,Failed,0,0
6054,TXN-006054,20231024,231,201,19,9,5,-92.56,92.56,Expense,Completed,0,0
6055,TXN-006055,20220426,727,204,13,,5,3909.54,3909.54,Transfer,Completed,0,0
6056,TXN-006056,20230514,15,631,3,16,4,-26.36,26.36,Expense,Completed,0,1
6057,TXN-006057,20220923,652,398,14,,5,-2382.58,2382.58,Transfer,Completed,0,0
6058,TXN-006058,20220703,650,770,3,19,3,-394.02,394.02,Expense,Failed,0,1
6059,TXN-006059,20230621,499,292,1,20,4,-72.94,72.94,Expense,Pending,0,0
6060,TXN-006060,20231002,477,388,5,18,2,-17.13,17.13,Expense,Completed,0,0
6061,TXN-006061,20221105,91,873,4,3,1,-73.13,73.13,Expense,Completed,0,0
6062,TXN-006062,20230727,200,258,13,,4,2297.94,2297.94,Transfer,Completed,0,0
6063,TXN-006063,20220610,650,770,10,,7,9365.77,9365.77,Income,Failed,0,1
6064,TXN-006064,20240220,44,231,6,12,5,-118.0,118.0,Expense,Completed,0,0
6065,TXN-006065,20230823,634,699,7,13,5,-306.4,306.4,Expense,Completed,0,0
6066,TXN-006066,20220614,446,35,15,12,1,-1743.78,1743.78,Expense,Completed,0,1
6067,TXN-006067,20221230,717,868,16,2,2,-431.81,431.81,Expense,Completed,0,1
6068,TXN-006068,20220709,553,171,3,5,7,-14.38,14.38,Expense,Completed,0,1
6069,TXN-006069,20240504,427,787,20,,4,2919.89,2919.89,Income,Completed,0,0
6070,TXN-006070,20230422,618,58,4,17,1,-342.64,342.64,Expense,Completed,0,0
6071,TXN-006071,20241110,619,767,10,,3,4185.4,4185.4,Income,Completed,0,1
6072,TXN-006072,20240705,221,1,3,5,5,-263.26,263.26,Expense,Completed,0,1
6073,TXN-006073,20231215,517,394,4,12,1,-202.16,202.16,Expense,Completed,0,0
6074,TXN-006074,20240215,206,8,7,14,6,-244.21,244.21,Expense,Completed,0,0
6075,TXN-006075,20230530,240,636,5,5,4,-88.87,88.87,Expense,Pending,0,0
6076,TXN-006076,20220611,697,447,11,,4,489.54,489.54,Income,Completed,0,0
6077,TXN-006077,20220101,540,598,11,,3,166.33,166.33,Income,Pending,0,0
6078,TXN-006078,20220213,390,994,17,15,5,-47.07,47.07,Expense,Completed,0,1
6079,TXN-006079,20221029,649,433,15,9,2,-1279.6,1279.6,Expense,Completed,0,1
6080,TXN-006080,20240824,245,439,7,15,6,-206.69,206.69,Expense,Completed,0,0
6081,TXN-006081,20220505,298,559,10,,5,10295.45,10295.45,Income,Completed,0,1
6082,TXN-006082,20240801,596,448,5,9,4,-51.95,51.95,Expense,Completed,0,0
6083,TXN-006083,20230921,596,448,12,,5,4050.49,4050.49,Income,Completed,0,0
6084,TXN-006084,20221028,360,879,10,,2,2687.64,2687.64,Income,Completed,0,1
6085,TXN-006085,20240125,379,426,15,4,2,-945.77,945.77,Expense,Completed,0,1
